ip_address,status,hostnames,os_info,ports,services,device_type,open_ports_count
192.168.56.1,up,"[{'name': '', 'type': ''}]","{'os_match': 'unknown', 'os_accuracy': 80, 'os_type': 'Network Infrastructure', 'os_vendor': 'Microsoft', 'os_family': 'Network Device', 'os_generation': 'unknown'}","[{'port': 139, 'protocol': 'tcp', 'state': 'open', 'service': 'netbios-ssn', 'service_details': 'netbios-ssn (Microsoft Windows netbios-ssn)', 'ip_address': '192.168.56.1'}, {'port': 445, 'protocol': 'tcp', 'state': 'open', 'service': 'microsoft-ds', 'service_details': 'microsoft-ds', 'ip_address': '192.168.56.1'}]","[{'name': 'netbios-ssn', 'product': 'Microsoft Windows netbios-ssn', 'version': '', 'extra_info': '', 'tunnel': ''}]",unknown,2
